time,par,"(0.0135,0.0138]","(0.0138,0.0141]","(0.0141,0.0144]","(0.0144,0.0148]","(0.0148,0.0151]","(0.0151,0.0155]","(0.0155,0.0158]","(0.0158,0.0162]","(0.0162,0.0166]","(0.0166,0.017]","(0.017,0.0174]","(0.0174,0.0178]","(0.0178,0.0182]","(0.0182,0.0186]","(0.0186,0.019]","(0.019,0.0195]","(0.0195,0.0199]","(0.0199,0.0204]","(0.0204,0.0209]","(0.0209,0.0214]","(0.0214,0.0219]","(0.0219,0.0224]","(0.0224,0.0229]","(0.0229,0.0235]","(0.0235,0.024]","(0.024,0.0246]","(0.0246,0.0251]","(0.0251,0.0257]","(0.0257,0.0263]","(0.0263,0.0269]","(0.0269,0.0276]","(0.0276,0.0282]","(0.0282,0.0289]","(0.0289,0.0295]","(0.0295,0.0302]","(0.0302,0.0309]","(0.0309,0.0317]","(0.0317,0.0324]","(0.0324,0.0332]","(0.0332,0.0339]","(0.0339,0.0347]","(0.0347,0.0355]","(0.0355,0.0364]","(0.0364,0.0372]","(0.0372,0.0381]","(0.0381,0.039]","(0.039,0.0399]","(0.0399,0.0408]","(0.0408,0.0418]","(0.0418,0.0428]","(0.0428,0.0438]","(0.0438,0.0448]","(0.0448,0.0458]","(0.0458,0.0469]","(0.0469,0.048]","(0.048,0.0491]","(0.0491,0.0503]","(0.0503,0.0514]","(0.0514,0.0526]","(0.0526,0.0539]","(0.0539,0.0551]","(0.0551,0.0564]","(0.0564,0.0577]","(0.0577,0.0591]","(0.0591,0.0605]","(0.0605,0.0619]","(0.0619,0.0633]","(0.0633,0.0648]","(0.0648,0.0663]","(0.0663,0.0679]","(0.0679,0.0695]","(0.0695,0.0711]","(0.0711,0.0728]","(0.0728,0.0745]","(0.0745,0.0762]","(0.0762,0.078]","(0.078,0.0798]","(0.0798,0.0817]","(0.0817,0.0836]","(0.0836,0.0855]","(0.0855,0.0875]","(0.0875,0.0896]","(0.0896,0.0917]","(0.0917,0.0938]","(0.0938,0.096]","(0.096,0.0982]","(0.0982,0.101]","(0.101,0.103]","(0.103,0.105]","(0.105,0.108]","(0.108,0.11]","(0.11,0.113]","(0.113,0.116]","(0.116,0.118]","(0.118,0.121]","(0.121,0.124]","(0.124,0.127]","(0.127,0.13]","(0.13,0.133]","(0.133,0.136]"
2015-07-30T11:00:53Z,0,0,96.359,148.919,525.596,744.594,1454.149,1305.23,1743.226,1734.466,2119.903,1988.504,2084.864,2636.739,2803.178,3442.653,3836.85,3644.131,4485.085,4537.645,5133.32,4984.401,5483.717,5115.8,6333.43,5107.04,6368.47,4993.161,6026.833,5466.197,5220.919,5860.394,4695.323,5212.159,4476.325,5378.598,4817.962,5089.52,3670.411,3994.529,3600.332,3241.175,3503.973,3197.375,2689.299,2435.261,2119.903,1900.905,1734.466,1638.107,1313.99,1165.071,981.112,911.033,875.993,683.275,709.554,692.035,516.836,481.796,508.076,332.877,376.677,332.877,210.238,262.798,280.318,210.238,254.038,140.159,113.879,175.199,122.639,113.879,78.839,26.28,122.639,61.32,35.04,61.32,52.56,43.8,17.52,26.28,35.04,26.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-30T11:03:54Z,0,0,104.592,139.456,610.119,801.871,1438.138,1211.522,1830.358,1717.05,1952.382,2318.453,2588.649,2719.389,2946.004,3050.596,4131.379,3721.727,4750.214,4863.522,4933.25,5578.233,5482.357,5325.469,7086.099,5081.422,6231.932,5342.901,6083.76,5534.653,5220.877,6170.92,5046.558,5151.149,4636.906,5002.978,4732.782,4462.586,3521.26,4349.278,3163.904,2823.98,2815.264,3137.756,2562.501,2109.269,2004.677,1969.813,1525.298,1560.162,1377.126,1551.446,897.747,854.167,723.427,749.575,522.959,549.107,592.687,392.22,453.231,392.22,444.515,400.935,322.492,261.48,174.32,165.604,226.616,156.888,139.456,139.456,61.012,87.16,34.864,69.728,52.296,34.864,69.728,43.58,78.444,0,8.716,34.864,26.148,17.432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-30T11:06:54Z,0,0,43.204,103.69,673.987,803.6,1563.995,1209.72,1667.685,1797.298,1918.27,2229.341,2566.334,3110.708,2557.693,3248.962,3784.695,3413.138,4735.189,5020.337,5124.027,5011.696,6057.24,5556.07,6696.663,5141.309,6273.261,4527.808,6048.599,5348.689,5054.9,6065.88,5063.541,5184.513,4864.802,4933.928,4553.731,4596.935,3637.8,3706.927,3223.039,2937.891,3223.039,2946.532,2160.214,2652.743,2168.855,1650.403,1443.023,1347.973,1339.333,1080.107,820.881,881.367,976.417,786.318,630.782,699.909,578.937,423.402,440.684,414.761,354.275,319.712,276.507,259.226,138.254,224.662,138.254,138.254,86.409,120.972,60.486,86.409,51.845,51.845,86.409,51.845,69.127,34.563,43.204,25.923,17.282,25.923,34.563,8.641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-30T11:09:54Z,0,0,76.488,195.468,552.41,849.861,1478.759,1266.293,1674.227,1869.695,2031.168,1886.692,2490.093,2600.575,2847.035,3220.974,3730.891,3518.426,5039.677,4708.231,5379.622,5201.151,5558.093,5082.17,6688.408,5269.14,6068.009,4878.204,6119.001,5617.583,5048.176,5940.53,4691.234,5005.683,4512.763,5464.608,4461.772,5107.666,3713.894,4113.329,3229.473,3059.501,3212.476,2838.537,2039.667,2218.138,2150.149,1631.734,1521.252,1283.291,1308.786,1147.313,994.338,815.867,951.845,756.377,611.9,696.886,433.429,433.429,433.429,416.432,288.953,280.454,288.953,297.451,229.463,263.457,203.967,127.479,161.474,135.978,67.989,84.986,50.992,59.49,67.989,59.49,42.493,42.493,16.997,25.496,50.992,8.499,0,16.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-30T11:12:54Z,0,0,43.175,215.873,595.809,820.316,1467.934,1277.966,1873.775,1960.124,2115.552,2227.806,2184.631,2668.186,2892.694,3609.391,3825.264,3462.598,5085.96,4559.231,5362.277,5362.277,5906.276,5267.293,6450.276,5310.468,6260.308,5016.881,5629.959,5180.944,5206.849,6096.244,4965.072,4895.992,4170.66,5163.674,4498.787,4792.373,3669.836,3713.01,3635.296,3143.106,3289.9,3074.027,2288.25,2495.488,2098.282,1718.347,1519.744,1666.537,1157.078,1087.998,1070.728,915.3,811.681,708.062,621.713,647.618,535.364,440.38,440.38,405.841,319.492,371.301,233.142,345.396,276.317,207.238,181.333,181.333,198.603,103.619,120.889,51.809,60.444,17.27,103.619,25.905,43.175,25.905,8.635,8.635,43.175,17.27,0,8.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-30T11:15:55Z,0,0,105.632,237.671,607.383,598.58,1531.661,1373.213,1918.977,1945.385,2438.333,2323.899,2526.36,2658.399,2940.084,3415.427,4198.863,3758.73,5175.957,4823.851,5290.391,5281.588,5686.51,5096.733,6276.288,4894.272,6161.853,5334.404,6144.248,5765.734,5484.049,6153.05,5035.114,5431.233,4163.652,4964.693,4586.179,5202.365,3635.493,3820.349,3485.848,3010.505,3415.427,2790.439,2438.333,2350.307,2200.662,1804.543,1584.477,1575.674,1338.002,1267.581,985.896,783.436,871.462,651.396,651.396,624.988,536.961,545.764,572.172,228.869,440.132,352.106,316.895,290.487,264.079,211.264,176.053,193.658,158.448,114.434,35.211,123.237,70.421,96.829,70.421,61.619,70.421,35.211,35.211,17.605,52.816,8.803,17.605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-30T11:18:55Z,0,0,77.566,215.46,629.144,896.314,1422.037,1077.301,1775.392,1792.628,2421.772,2223.549,2766.508,2706.179,2947.495,3654.204,4386.769,3559.402,4972.82,5084.859,5524.398,4903.873,5248.609,5662.293,6929.198,5222.754,5679.529,4938.347,5851.898,6032.884,5136.57,6084.595,4895.255,5179.662,4171.308,4921.11,4524.663,4783.215,3611.112,3921.375,3369.797,3223.284,3154.337,3059.534,2404.535,2318.351,2145.983,1740.918,1465.129,1404.8,1146.248,1172.103,973.88,801.512,801.512,672.236,534.341,663.617,465.394,517.104,499.868,370.591,370.591,387.828,310.263,293.026,241.315,198.223,146.513,224.079,155.131,146.513,77.566,120.658,146.513,68.947,68.947,0,51.71,8.618,8.618,25.855,8.618,8.618,8.618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-30T11:21:55Z,0,0,60.186,137.569,576.068,937.186,1332.695,1298.303,1521.852,1900.165,2295.675,2398.851,2751.371,2794.361,2759.969,3207.066,3937.899,3826.125,4668.732,4488.173,5442.555,5390.967,5872.457,5408.163,6310.956,5047.045,5846.662,5090.036,5717.692,5571.525,5313.584,6216.378,4986.859,5141.624,4324.811,4763.31,4479.575,4556.958,3791.733,3877.713,3250.056,2906.135,3138.282,2708.38,2562.214,2373.057,1908.763,1668.018,1530.45,1246.715,1401.479,1186.529,842.607,894.195,842.607,696.441,687.843,584.666,533.078,515.882,567.47,352.519,318.127,283.735,352.519,283.735,214.951,249.343,163.363,94.578,249.343,189.157,77.382,120.372,60.186,77.382,51.588,77.382,25.794,34.392,17.196,17.196,17.196,25.794,25.794,42.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-30T11:24:55Z,0,0,68.203,136.406,571.199,724.656,1568.667,1423.736,1867.055,2225.12,2378.576,2301.848,2873.048,2762.218,2941.25,3410.145,4109.225,3665.906,4467.291,4893.559,5311.302,5328.352,5353.928,4859.457,6897.019,5490.334,5942.179,5132.269,5694.943,5635.265,5268.675,6411.074,4859.457,4646.323,4518.443,4876.508,4424.664,4953.236,3742.635,4237.106,3035.029,3154.385,3111.758,2907.149,2233.645,2131.341,1943.783,1884.105,1355.533,1432.261,1202.076,1082.721,775.808,818.435,750.232,741.707,596.775,639.402,562.674,375.116,477.42,392.167,358.065,281.337,272.812,153.457,221.659,213.134,204.609,204.609,153.457,102.304,85.254,68.203,127.88,93.779,42.627,51.152,59.678,42.627,17.051,42.627,34.101,17.051,17.051,8.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-30T11:30:56Z,0,0,137.188,205.782,402.99,711.664,1646.259,1200.397,1886.338,2203.586,2143.566,2255.031,2949.547,2983.844,3318.24,3361.111,4424.32,3806.973,4578.657,5041.667,5213.152,5384.638,5881.945,5187.429,7013.748,5324.618,5701.885,5170.281,5856.222,5093.113,5041.667,6259.212,4793.013,5256.024,4141.369,4793.013,4227.112,4844.459,3806.973,4038.478,3181.052,3223.923,2709.467,2529.408,2212.16,2212.16,2049.249,1697.704,1800.595,1371.882,1294.714,1037.486,977.466,814.555,814.555,745.961,565.901,608.773,445.862,402.99,402.99,334.396,402.99,360.119,257.228,282.951,205.782,188.634,162.911,137.188,154.337,188.634,68.594,77.168,94.317,51.446,77.168,25.723,34.297,25.723,42.871,34.297,8.574,34.297,17.149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-30T11:33:56Z,0,0,120.185,163.108,575.17,995.816,1528.063,1485.14,1983.048,2043.14,2386.525,2360.771,2695.571,2858.679,2961.695,3631.295,4369.573,3777.234,4987.666,4867.481,5159.358,5605.758,6361.205,5296.712,6627.329,5056.343,5605.758,5176.527,6000.651,5442.651,5288.127,6180.928,4670.035,5176.527,4386.742,5099.266,4386.742,4730.127,3708.557,4034.773,3296.495,3004.618,3004.618,2953.11,2266.34,2068.894,1931.54,1570.986,1459.386,1339.201,1116.001,1150.339,995.816,755.447,772.616,729.693,643.847,764.031,446.4,300.462,506.493,309.046,231.785,274.708,248.954,300.462,154.523,188.862,206.031,128.769,257.539,77.262,145.939,68.677,111.6,34.338,51.508,68.677,34.338,51.508,25.754,17.169,17.169,34.338,17.169,25.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-30T11:36:56Z,0,0,94.239,197.046,556.869,831.02,1653.473,1250.814,1953.326,2090.401,2613.002,2415.956,2827.182,2681.54,3212.707,3632.501,4163.668,4163.668,5508.722,5525.856,5174.6,5294.541,5774.306,4891.882,6451.116,5268.84,5800.007,5525.856,5868.545,5448.751,5003.256,6082.726,4968.987,4960.42,4317.878,5028.958,4352.147,4532.059,3675.337,4146.534,2964.258,2904.287,2964.258,2861.451,2364.552,2081.834,2278.88,1610.637,1379.322,1259.381,1225.112,1053.768,856.722,865.289,702.512,702.512,642.541,642.541,419.794,428.361,359.823,411.227,316.987,402.659,248.449,316.987,162.777,137.076,77.105,119.941,145.643,137.076,94.239,59.971,77.105,77.105,59.971,17.134,59.971,8.567,17.134,17.134,42.836,17.134,8.567,8.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-30T11:39:56Z,0,0,112.747,216.822,494.353,789.23,1578.461,1491.732,1786.609,1925.375,2298.308,2428.401,2627.877,2836.025,2870.717,3356.397,4232.356,3807.386,5125.66,4856.802,5342.482,5143.006,5828.162,5620.013,7146.437,5177.698,6131.712,5012.913,5940.909,5680.724,5082.296,6244.459,4648.653,4882.82,4171.646,5143.006,4336.43,4596.616,3633.928,3911.46,3122.23,3313.033,2879.39,2827.352,2220.252,2124.851,2020.776,1613.152,1439.695,1257.565,1266.238,1084.108,910.65,823.922,667.81,737.193,754.539,546.39,581.082,477.007,442.316,407.624,364.26,338.242,329.569,338.242,251.513,277.532,225.494,182.13,138.766,130.093,86.729,121.42,86.729,78.056,52.037,43.364,69.383,34.691,26.019,52.037,8.673,26.019,17.346,8.673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-30T11:42:57Z,0,0,85.867,240.429,455.097,832.914,1691.588,1210.731,1983.537,2086.578,2593.196,2601.783,2679.064,2747.758,3022.533,3752.406,4447.932,3597.845,5237.913,4791.402,5650.076,5435.408,5993.546,5263.673,6543.098,4799.989,6165.281,5040.418,6182.454,5796.051,4894.443,6337.016,4671.188,5117.698,4482.279,5186.392,4259.024,4971.724,3477.631,4130.223,2756.344,2859.385,3151.334,2721.997,2481.568,2189.619,2077.992,1588.547,1373.879,1425.399,1313.772,1116.276,850.087,789.98,824.327,566.725,540.965,515.205,498.031,386.403,472.271,291.949,394.99,317.709,283.362,343.47,231.842,145.975,171.735,163.148,68.694,137.388,85.867,120.214,103.041,60.107,42.934,42.934,42.934,8.587,25.76,25.76,34.347,25.76,0,8.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-30T11:45:57Z,0,0,68.437,111.21,615.932,795.579,1685.259,1642.486,1993.225,2070.217,2583.494,2609.157,2780.25,2891.46,3156.653,3712.703,4670.819,3815.358,4850.466,4927.458,5688.819,5380.852,5825.692,5312.416,6569.944,5329.525,6279.087,5201.206,5911.239,5705.928,5320.97,6022.449,5098.55,4551.055,4824.803,4961.676,4379.963,4533.946,3584.383,4046.333,3002.67,3028.333,2848.687,2934.233,2241.309,2044.553,2035.998,1693.814,1300.301,1317.411,1197.646,1197.646,1035.108,821.243,675.815,658.705,615.932,675.815,470.504,461.949,307.966,316.521,487.613,248.084,307.966,188.202,239.529,162.538,153.983,179.647,119.765,102.655,111.21,42.773,51.328,85.546,111.21,42.773,68.437,76.992,59.882,42.773,17.109,0,25.664,17.109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-30T11:48:57Z,0,0,79.477,238.431,476.862,759.446,1571.877,1713.169,1819.139,2357.815,2587.415,2507.939,2799.354,3276.215,3302.708,3408.677,4115.139,3770.739,5086.523,5068.862,5598.708,5210.154,5360.277,5227.816,6455.292,4768.616,5784.154,5051.2,6146.216,5589.877,5060.031,5943.108,4989.385,4812.769,4821.6,4874.585,4600.831,4371.231,3585.292,3894.369,2905.323,3055.446,2790.523,2737.539,2225.354,2075.231,2119.385,1554.215,1227.477,1377.6,1271.631,1139.169,768.277,715.292,741.785,468.031,521.015,565.169,450.369,476.862,529.846,423.877,423.877,370.892,326.738,317.908,211.938,167.785,203.108,150.123,141.292,105.969,141.292,88.308,105.969,70.646,44.154,61.815,44.154,44.154,88.308,35.323,44.154,17.662,17.662,26.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-30T11:51:57Z,0,0,80.292,231.956,642.34,829.689,2114.368,1659.377,2078.682,2408.773,2872.685,2952.978,2828.078,2881.607,3229.54,3755.902,4460.691,3871.88,5192.245,4906.76,5602.628,5352.829,5968.405,5549.1,6699.958,5254.694,6289.575,5040.581,6120.068,5763.213,5192.245,5923.798,5549.1,5058.424,4032.465,5424.201,4362.556,4906.76,3613.16,3934.33,2863.764,3274.147,2935.135,2783.471,2274.953,2158.975,2078.682,1561.242,1364.972,1302.522,1088.409,1034.88,829.689,892.138,704.789,731.553,678.025,526.362,356.855,437.148,463.912,463.912,330.091,330.091,205.192,276.563,258.72,214.113,223.035,160.585,187.349,142.742,124.899,160.585,124.899,71.371,26.764,8.921,26.764,17.843,35.686,8.921,44.607,62.45,8.921,8.921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-30T11:54:58Z,0,0,77.446,249.548,533.517,740.04,1875.916,1523.106,2280.356,2030.808,2194.305,2848.294,2736.428,3304.365,3596.939,3691.596,4629.554,3898.119,4904.917,5386.804,5455.645,5507.276,5954.742,5808.455,6901.305,5171.676,6178.475,5231.912,5774.034,5756.824,5283.543,5558.906,4629.554,4982.363,3932.539,5137.256,4001.38,4612.343,3442.047,3760.437,2977.371,3080.632,2779.453,2676.192,1867.311,1850.1,1953.362,1333.793,1471.475,1471.475,1247.742,929.353,903.537,619.569,559.333,731.435,516.307,550.728,352.81,559.333,507.702,395.835,352.81,301.179,309.784,352.81,232.338,206.523,232.338,154.892,189.313,180.707,86.051,103.261,60.236,94.656,94.656,60.236,8.605,34.42,25.815,25.815,43.026,17.21,17.21,17.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-30T11:57:58Z,0,0,144.84,281.159,681.598,817.917,1695.474,1329.116,2061.833,2266.312,2436.712,2845.671,3058.67,2930.87,3092.75,3851.027,4507.065,4140.706,5018.263,5060.863,5614.661,5520.942,5861.741,5265.343,6875.617,5350.542,5938.42,5120.503,5793.581,5273.863,5333.502,5742.461,4839.344,4660.425,3953.267,4924.544,4106.626,4515.585,3177.949,3731.748,3365.389,2811.591,2777.511,2854.191,2164.073,2019.233,1891.434,1431.355,1482.475,1295.036,1192.796,1073.516,800.877,724.198,732.718,553.798,553.798,443.039,417.479,485.638,391.919,315.239,298.199,255.599,306.719,281.159,289.679,204.479,161.879,110.76,119.28,102.24,144.84,102.24,93.72,42.6,42.6,59.64,25.56,25.56,25.56,34.08,34.08,0,25.56,8.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-30T12:00:58Z,0,0,145.522,154.082,864.572,1027.214,1677.783,1506.581,2037.308,2242.751,2876.2,2901.88,3201.485,3098.763,3227.165,3954.775,4468.382,3963.335,5641.119,5016.23,5546.957,5504.157,6223.207,5906.482,6557.051,5606.878,6248.887,4956.309,5855.122,5760.96,5384.315,5469.916,4665.265,4802.227,4434.142,4648.145,4040.376,4434.142,3115.883,3766.452,2730.678,2747.798,2576.596,2285.552,2045.869,2088.669,2028.748,1395.299,1369.619,1292.578,1206.977,1010.094,813.211,684.81,624.889,659.129,522.167,710.49,513.607,256.804,350.965,410.886,350.965,342.405,282.484,291.044,188.323,179.763,205.443,102.721,136.962,77.041,68.481,102.721,111.282,94.161,68.481,59.921,68.481,51.361,42.801,25.68,59.921,25.68,25.68,8.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-30T12:03:58Z,0,0,51.537,214.737,558.316,919.073,1966.989,1443.031,1984.167,2447.999,2911.83,2559.662,3032.083,3263.998,3040.672,3968.335,4749.977,3787.956,5377.008,4964.713,5454.313,5651.871,6175.829,5351.24,6811.449,4921.766,6424.923,5342.65,6038.397,5583.155,4913.177,5754.945,4792.924,5291.113,4183.072,4887.408,4414.987,4475.114,3650.525,3401.43,3203.872,2929.009,2551.072,2482.357,1803.789,1941.22,1906.862,1408.673,1374.315,1262.652,1150.989,1090.863,635.621,609.852,764.463,601.263,566.905,592.673,360.758,541.137,455.242,377.937,326.4,343.579,240.505,386.526,249.095,214.737,94.484,154.61,120.253,171.789,85.895,120.253,42.947,42.947,51.537,51.537,34.358,51.537,42.947,17.179,34.358,8.589,25.768,8.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-30T12:06:59Z,0,0,103.237,189.267,705.451,851.703,1643.185,1668.994,1978.704,2219.59,3131.514,2864.819,3079.896,3200.338,3269.163,3836.965,4826.317,4232.706,4998.378,5428.531,5583.386,5764.05,6452.295,5669.417,7097.525,5325.294,6271.631,5222.058,6090.967,5514.562,5204.851,5617.798,4611.24,4817.714,4077.851,4791.905,4464.988,4774.698,3294.972,3518.652,2821.804,3157.323,2856.216,2176.574,2288.414,1987.307,1737.818,1643.185,1109.795,1393.696,1040.97,1049.573,628.023,825.894,688.245,688.245,533.39,576.405,490.374,404.344,378.535,344.122,258.092,301.107,232.283,318.313,309.71,163.458,189.267,154.855,180.664,77.428,111.84,137.649,25.809,51.618,34.412,25.809,43.015,0,17.206,8.603,25.809,17.206,43.015,8.603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-30T12:09:59Z,0,0,117.212,234.424,640.157,919.662,2091.779,1731.128,2380.3,2326.203,2587.675,2903.245,3417.174,3768.809,3444.223,4255.689,5148.301,4300.77,5355.676,5526.986,5725.344,5193.383,6347.468,5923.702,7158.934,5103.22,6419.598,5481.904,5896.653,5833.539,5671.246,5761.409,4697.487,4931.91,4354.868,4805.682,4490.112,4399.949,2912.262,3588.483,2777.017,2758.985,2840.131,2371.284,1947.519,1938.502,1658.997,1298.346,1361.46,1109.004,892.613,964.743,703.271,712.287,694.254,549.994,459.831,423.766,459.831,405.733,531.961,252.456,315.57,315.57,333.603,369.668,279.505,324.586,171.31,153.277,81.147,171.31,72.13,144.261,45.081,90.163,72.13,45.081,18.033,27.049,18.033,36.065,90.163,18.033,18.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-30T12:12:59Z,0,0,154.37,214.403,797.577,994.828,2032.536,1843.862,2495.646,2761.505,2795.809,3061.668,3301.799,3327.528,3653.42,4296.627,5274.303,4228.018,5780.293,5780.293,5711.684,5505.858,6243.402,5634.499,7066.708,5437.249,6217.674,5351.488,5385.792,5908.934,4854.074,6123.337,4896.954,4579.639,4005.04,4450.997,3867.822,4133.681,2752.929,3387.56,2495.646,2744.353,2341.276,2478.494,1749.525,1800.981,1543.698,1423.633,1149.198,1020.556,1003.404,789.001,771.849,608.903,746.121,523.142,514.566,557.447,411.653,368.772,334.468,394.501,343.044,351.62,334.468,265.859,171.522,162.946,137.218,137.218,85.761,94.337,154.37,111.489,102.913,51.457,85.761,85.761,42.881,60.033,17.152,17.152,34.304,17.152,8.576,8.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-30T12:15:59Z,0,0,107.434,256.188,685.922,917.317,2066.03,1793.314,2280.897,2338.745,2884.177,2884.177,3346.968,3570.099,3760.174,3950.249,4809.717,3983.305,5156.81,5115.489,5693.978,5313.828,5834.468,5702.242,6536.918,5165.074,5809.675,5049.376,5850.996,5636.129,4685.755,5917.109,4479.152,4694.019,4107.267,4049.418,3553.571,4487.416,3024.667,3462.666,2677.574,2603.197,2570.141,2214.784,1776.785,1743.729,1570.182,1520.598,1198.297,1041.279,1008.222,1024.751,669.394,661.129,694.186,504.111,471.055,479.319,330.565,330.565,388.414,231.395,314.036,272.716,223.131,305.772,140.49,157.018,239.659,115.698,115.698,90.905,74.377,82.641,41.321,90.905,66.113,41.321,49.585,16.528,0,8.264,41.321,24.792,8.264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-30T12:18:59Z,0,0,118.853,331.091,619.735,916.868,1918.63,1842.225,2589.302,2580.813,3175.079,3268.463,3361.848,3319.401,4015.541,4244.758,5076.73,4312.674,5501.206,5518.185,5603.08,6027.556,5738.912,5806.829,6868.018,5424.8,6426.563,5560.633,6494.479,5178.604,4966.366,5679.486,4822.045,4490.954,3905.177,4618.296,3667.471,4159.863,2894.925,3387.317,2691.176,2538.365,2351.596,2411.022,1876.183,1986.547,1587.539,1298.896,1061.189,1112.127,1146.085,831.973,798.014,560.308,679.161,713.119,492.392,475.413,373.539,356.56,373.539,356.56,271.664,237.706,322.602,203.748,288.644,212.238,212.238,144.322,118.853,152.811,93.385,110.364,93.385,50.937,42.448,84.895,50.937,8.49,59.427,16.979,33.958,25.469,16.979,8.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-30T12:22:00Z,0,0,108.122,374.27,665.369,939.833,2112.546,1580.251,2179.083,2619.889,2777.914,3069.013,3443.283,3385.063,3376.746,4183.506,4715.801,4341.531,5414.438,5497.609,5622.366,5863.562,5988.319,5680.585,7327.373,5231.462,6129.709,4566.093,5946.733,5397.804,5214.827,5589.097,4491.239,4882.143,3800.919,4241.726,3784.285,3933.993,2744.646,3335.161,2594.938,2569.987,2420.279,2461.864,1813.13,1646.788,1630.153,1139.444,1122.81,1114.493,1056.273,864.979,665.369,565.563,515.661,440.807,415.855,590.515,374.27,332.684,374.27,291.099,282.782,216.245,224.562,241.196,191.294,174.659,191.294,116.44,116.44,124.757,58.22,33.268,41.586,74.854,49.903,33.268,49.903,49.903,24.951,16.634,0,0,33.268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-30T12:25:00Z,0,0,141.018,248.855,622.138,1227.686,2040.613,1559.493,2471.962,2413.895,2986.262,3036.033,3525.449,3450.792,3177.051,4056.34,4728.249,4330.08,5723.67,5707.079,5433.338,5425.043,5864.687,5657.308,6752.271,4960.514,6445.35,4620.411,5823.212,5474.814,4985.399,5673.898,4529.165,4504.279,3931.912,4114.406,3699.647,3965.093,3077.509,3409.316,2430.486,2480.257,2355.829,2264.582,1708.806,1592.673,1493.131,1260.866,1078.373,887.584,854.403,987.126,630.433,522.596,696.795,555.777,588.957,464.53,331.807,331.807,522.596,381.578,389.873,273.741,315.217,240.56,149.313,248.855,182.494,116.132,66.361,132.723,107.837,66.361,99.542,58.066,33.181,49.771,24.886,41.476,41.476,41.476,24.886,8.295,8.295,16.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-30T12:28:00Z,0,0,125.226,258.799,751.353,968.411,1828.293,1769.854,2504.511,2529.556,2746.613,2880.187,3514.663,3539.708,3272.56,4065.655,4842.054,4140.791,5526.62,5142.595,5868.903,6085.961,6069.264,5042.415,6695.392,5259.472,5994.129,5050.763,5668.542,5359.653,4867.099,5568.362,4817.009,4633.345,3865.295,4307.758,3840.25,4015.565,3055.503,3606.495,2738.265,2671.478,2254.06,2203.969,1586.19,1861.686,1536.1,1335.739,1177.12,993.456,926.669,884.927,659.521,642.824,651.173,517.599,500.902,350.631,400.722,267.148,308.89,267.148,342.283,292.193,342.283,233.754,175.316,183.664,200.361,175.316,166.967,83.484,108.529,108.529,50.09,75.135,50.09,50.09,33.393,66.787,33.393,8.348,25.045,0,8.348,8.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
